Year,State,FIPS,Case_status,Sex,Age_cat_yrs,Frequency
2016,MN,27171,Probable,Male,20+,7
2016,MN,27171,Probable,Female,20+,4
2016,MN,27171,Probable,Female,Suppressed,1
2016,MN,Suppressed,Confirmed,Male,20+,15
2016,MN,Suppressed,Confirmed,Female,0-19,3
2016,MN,Suppressed,Confirmed,Suppressed,Suppressed,18
2016,MN,Suppressed,Probable,Male,20+,9
2016,MN,Suppressed,Probable,Female,0-19,2
2016,MN,Suppressed,Probable,Suppressed,Suppressed,12
2016,MO,Suppressed,Confirmed,Suppressed,Suppressed,1
2016,MO,Suppressed,Probable,Suppressed,Suppressed,5
2016,MT,Unknown,Confirmed,Male,Suppressed,4
2016,MT,Unknown,Probable,Male,Suppressed,1
2016,MT,Suppressed,Confirmed,Suppressed,Suppressed,7
2016,MT,Suppressed,Probable,Suppressed,Suppressed,2
2016,NC,37005,Probable,Male,Suppressed,5
2016,NC,37005,Probable,Female,Suppressed,7
2016,NC,37009,Confirmed,Male,20+,1
2016,NC,37009,Confirmed,Male,Suppressed,1
2016,NC,37009,Probable,Male,20+,4
2016,NC,37009,Probable,Male,Suppressed,1
2016,NC,37009,Probable,Suppressed,20+,3
2016,NC,37021,Confirmed,Male,20+,3
2016,NC,37021,Confirmed,Male,Suppressed,3
2016,NC,37021,Confirmed,Female,20+,3
2016,NC,37021,Probable,Male,20+,3
2016,NC,37021,Probable,Male,Suppressed,1
2016,NC,37021,Probable,Female,20+,3
2016,NC,37021,Probable,Female,Suppressed,1
2016,NC,37049,Probable,Suppressed,Suppressed,5
2016,NC,37051,Confirmed,Female,20+,1
2016,NC,37051,Probable,Female,20+,7
2016,NC,37051,Probable,Female,Suppressed,2
2016,NC,37051,Probable,Suppressed,Suppressed,3
2016,NC,37067,Confirmed,Male,20+,1
2016,NC,37067,Confirmed,Female,20+,1
2016,NC,37067,Confirmed,Female,Suppressed,1
2016,NC,37067,Probable,Male,20+,4
2016,NC,37067,Probable,Male,Suppressed,1
2016,NC,37067,Probable,Female,20+,5
2016,NC,37067,Probable,Female,Suppressed,1
2016,NC,37097,Probable,Suppressed,Suppressed,6
2016,NC,37119,Confirmed,Male,20+,1
2016,NC,37119,Confirmed,Male,Suppressed,1
2016,NC,37119,Confirmed,Suppressed,Suppressed,1
2016,NC,37119,Probable,Male,20+,4
2016,NC,37119,Probable,Male,Suppressed,1
2016,NC,37119,Probable,Suppressed,20+,4
2016,NC,37119,Probable,Suppressed,Suppressed,1
2016,NC,37129,Confirmed,Suppressed,Suppressed,1
2016,NC,37129,Probable,Suppressed,Suppressed,4
2016,NC,37133,Probable,Suppressed,Suppressed,6
2016,NC,37151,Probable,Suppressed,Suppressed,5
2016,NC,37157,Probable,Male,Suppressed,6
2016,NC,37169,Probable,Suppressed,Suppressed,6
2016,NC,37171,Confirmed,Suppressed,Suppressed,1
2016,NC,37171,Probable,Suppressed,Suppressed,6
2016,NC,37179,Confirmed,Male,Suppressed,1
2016,NC,37179,Probable,Male,Suppressed,4
2016,NC,37183,Confirmed,Male,20+,1
2016,NC,37183,Confirmed,Male,Suppressed,1
2016,NC,37183,Confirmed,Female,20+,1
2016,NC,37183,Probable,Male,20+,12
2016,NC,37183,Probable,Male,Suppressed,1
2016,NC,37183,Probable,Female,20+,10
2016,NC,37183,Probable,Female,Suppressed,1
2016,NC,37189,Confirmed,Suppressed,Suppressed,1
2016,NC,37189,Probable,Suppressed,Suppressed,4
2016,NC,Suppressed,Confirmed,Male,0-19,2
2016,NC,Suppressed,Confirmed,Female,20+,2
2016,NC,Suppressed,Confirmed,Suppressed,Suppressed,3
2016,NC,Suppressed,Probable,Male,0-19,4
2016,NC,Suppressed,Probable,Female,20+,27
2016,NC,Suppressed,Probable,Suppressed,Suppressed,72
2016,ND,38017,Confirmed,Male,20+,1
2016,ND,38017,Confirmed,Male,Suppressed,2
2016,ND,38017,Confirmed,Suppressed,20+,1
2016,ND,38017,Confirmed,Suppressed,Suppressed,1
2016,ND,38017,Probable,Male,20+,6
2016,ND,38017,Probable,Male,Suppressed,1
2016,ND,38017,Probable,Suppressed,20+,2
2016,ND,38035,Confirmed,Suppressed,20+,1
2016,ND,38035,Probable,Suppressed,20+,4
2016,ND,Suppressed,Confirmed,Suppressed,20+,1
2016,ND,Suppressed,Confirmed,Suppressed,Suppressed,2
2016,ND,Suppressed,Probable,Male,20+,5
2016,ND,Suppressed,Probable,Male,Suppressed,1
2016,ND,Suppressed,Probable,Suppressed,20+,4
2016,NE,Suppressed,Confirmed,Male,Suppressed,7
2016,NE,Suppressed,Probable,Male,Suppressed,2
2016,NH,33001,Confirmed,Male,0-19,6
2016,NH,33001,Confirmed,Male,20+,15
2016,NH,33001,Confirmed,Female,20+,7
2016,NH,33001,Confirmed,Female,Suppressed,3
2016,NH,33001,Probable,Male,20+,3
2016,NH,33001,Probable,Female,20+,1
2016,NH,33001,Probable,Female,Suppressed,1
2016,NH,33003,Confirmed,Male,20+,13
2016,NH,33003,Confirmed,Male,Suppressed,4
2016,NH,33003,Confirmed,Female,20+,12
2016,NH,33003,Probable,Male,20+,3
2016,NH,33003,Probable,Female,20+,2
2016,NH,33003,Probable,Female,Suppressed,1
2016,NH,33005,Confirmed,Male,0-19,5
2016,NH,33005,Confirmed,Male,20+,12
2016,NH,33005,Confirmed,Female,20+,7
2016,NH,33005,Confirmed,Female,Suppressed,2
2016,NH,33005,Probable,Male,20+,6
2016,NH,33005,Probable,Female,20+,1
2016,NH,33007,Confirmed,Male,20+,5
2016,NH,33007,Confirmed,Suppressed,20+,1
2016,NH,33007,Probable,Male,20+,1
2016,NH,33009,Confirmed,Male,20+,11
2016,NH,33009,Confirmed,Male,Suppressed,2
2016,NH,33009,Confirmed,Female,20+,19
2016,NH,33009,Confirmed,Female,Suppressed,2
2016,NH,33009,Probable,Male,20+,4
2016,NH,33009,Probable,Female,20+,3
2016,NH,33011,Confirmed,Male,0-19,25
2016,NH,33011,Confirmed,Male,20+,69
2016,NH,33011,Confirmed,Female,0-19,21
2016,NH,33011,Confirmed,Female,20+,44
2016,NH,33011,Confirmed,Suppressed,20+,1
2016,NH,33011,Probable,Male,0-19,4
2016,NH,33011,Probable,Male,20+,28
2016,NH,33011,Probable,Female,0-19,3
2016,NH,33011,Probable,Female,20+,20
2016,NH,33013,Confirmed,Male,0-19,9
2016,NH,33013,Confirmed,Male,20+,36
2016,NH,33013,Confirmed,Female,0-19,7
2016,NH,33013,Confirmed,Female,20+,32
2016,NH,33013,Probable,Male,0-19,5
2016,NH,33013,Probable,Male,20+,14
2016,NH,33013,Probable,Female,0-19,1
2016,NH,33013,Probable,Female,20+,13
2016,NH,33015,Confirmed,Male,0-19,40
2016,NH,33015,Confirmed,Male,20+,83
2016,NH,33015,Confirmed,Female,0-19,22
2016,NH,33015,Confirmed,Female,20+,52
2016,NH,33015,Probable,Male,0-19,5
2016,NH,33015,Probable,Male,20+,30
2016,NH,33015,Probable,Female,0-19,6
2016,NH,33015,Probable,Female,20+,19
2016,NH,33017,Confirmed,Male,0-19,7
2016,NH,33017,Confirmed,Male,20+,38
2016,NH,33017,Confirmed,Female,0-19,8
2016,NH,33017,Confirmed,Female,20+,33
2016,NH,33017,Probable,Male,20+,7
2016,NH,33017,Probable,Female,20+,7
2016,NH,33019,Confirmed,Suppressed,20+,3
2016,NH,33019,Confirmed,Suppressed,Suppressed,4
2016,NH,33019,Probable,Suppressed,20+,2
2016,NH,33019,Probable,Suppressed,Suppressed,1
2016,NH,Unknown,Confirmed,Male,0-19,6
2016,NH,Unknown,Confirmed,Male,20+,13
2016,NH,Unknown,Confirmed,Female,20+,8
2016,NH,Unknown,Confirmed,Female,Suppressed,3
2016,NH,Unknown,Probable,Male,20+,7
2016,NH,Unknown,Probable,Female,20+,2
2016,NH,Suppressed,Confirmed,Male,Suppressed,1
2016,NJ,34001,Confirmed,Male,0-19,4
2016,NJ,34001,Confirmed,Male,20+,25
2016,NJ,34001,Confirmed,Male,Suppressed,1
2016,NJ,34001,Confirmed,Female,0-19,3
2016,NJ,34001,Confirmed,Female,20+,20
2016,NJ,34001,Probable,Male,0-19,2
2016,NJ,34001,Probable,Male,20+,15
2016,NJ,34001,Probable,Male,Suppressed,1
2016,NJ,34001,Probable,Female,0-19,6
2016,NJ,34001,Probable,Female,20+,16
2016,NJ,34003,Confirmed,Male,0-19,27
2016,NJ,34003,Confirmed,Male,20+,53
2016,NJ,34003,Confirmed,Male,Unknown,14
2016,NJ,34003,Confirmed,Female,0-19,17
2016,NJ,34003,Confirmed,Female,20+,48
2016,NJ,34003,Confirmed,Female,Unknown,9
2016,NJ,34003,Probable,Male,0-19,16
2016,NJ,34003,Probable,Male,20+,25
2016,NJ,34003,Probable,Male,Unknown,8
2016,NJ,34003,Probable,Female,0-19,18
2016,NJ,34003,Probable,Female,20+,32
2016,NJ,34003,Probable,Female,Unknown,12
2016,NJ,34005,Confirmed,Male,0-19,30
2016,NJ,34005,Confirmed,Male,20+,57
2016,NJ,34005,Confirmed,Male,Unknown,19
2016,NJ,34005,Confirmed,Female,0-19,18
2016,NJ,34005,Confirmed,Female,20+,61
2016,NJ,34005,Confirmed,Female,Unknown,22
2016,NJ,34005,Probable,Male,0-19,7
2016,NJ,34005,Probable,Male,20+,22
2016,NJ,34005,Probable,Male,Unknown,7
2016,NJ,34005,Probable,Female,0-19,6
2016,NJ,34005,Probable,Female,20+,27
2016,NJ,34005,Probable,Female,Unknown,4
2016,NJ,34007,Confirmed,Male,0-19,7
2016,NJ,34007,Confirmed,Male,20+,26
2016,NJ,34007,Confirmed,Male,Unknown,5
2016,NJ,34007,Confirmed,Female,0-19,6
2016,NJ,34007,Confirmed,Female,20+,23
2016,NJ,34007,Confirmed,Female,Unknown,9
2016,NJ,34007,Probable,Male,0-19,2
2016,NJ,34007,Probable,Male,20+,12
2016,NJ,34007,Probable,Male,Unknown,6
2016,NJ,34007,Probable,Female,0-19,4
2016,NJ,34007,Probable,Female,20+,20
2016,NJ,34007,Probable,Female,Unknown,3
2016,NJ,34009,Confirmed,Male,20+,6
2016,NJ,34009,Confirmed,Male,Suppressed,2
2016,NJ,34009,Confirmed,Female,20+,7
2016,NJ,34009,Confirmed,Female,Suppressed,2
2016,NJ,34009,Probable,Female,20+,1
2016,NJ,34009,Probable,Female,Suppressed,1
2016,NJ,34011,Confirmed,Male,0-19,3
2016,NJ,34011,Confirmed,Male,20+,30
2016,NJ,34011,Confirmed,Male,Suppressed,2
2016,NJ,34011,Confirmed,Female,0-19,6
2016,NJ,34011,Confirmed,Female,20+,37
2016,NJ,34011,Probable,Male,0-19,2
2016,NJ,34011,Probable,Male,20+,8
2016,NJ,34011,Probable,Male,Suppressed,1
2016,NJ,34011,Probable,Female,0-19,2
2016,NJ,34011,Probable,Female,20+,7
2016,NJ,34013,Confirmed,Male,0-19,18
2016,NJ,34013,Confirmed,Male,20+,32
2016,NJ,34013,Confirmed,Male,Unknown,9
2016,NJ,34013,Confirmed,Female,0-19,12
2016,NJ,34013,Confirmed,Female,20+,39
2016,NJ,34013,Confirmed,Female,Unknown,9
2016,NJ,34013,Confirmed,Suppressed,20+,1
2016,NJ,34013,Probable,Male,0-19,7
2016,NJ,34013,Probable,Male,20+,10
2016,NJ,34013,Probable,Male,Unknown,3
2016,NJ,34013,Probable,Female,0-19,6
2016,NJ,34013,Probable,Female,20+,7
2016,NJ,34013,Probable,Female,Unknown,5
2016,NJ,34015,Confirmed,Male,20+,26
2016,NJ,34015,Confirmed,Male,Unknown,28
2016,NJ,34015,Confirmed,Male,Suppressed,2
2016,NJ,34015,Confirmed,Female,20+,27
2016,NJ,34015,Confirmed,Female,Unknown,28
2016,NJ,34015,Confirmed,Female,Suppressed,2
2016,NJ,34015,Probable,Male,20+,1
2016,NJ,34015,Probable,Male,Unknown,1
2016,NJ,34015,Probable,Male,Suppressed,1
2016,NJ,34015,Probable,Female,20+,2
2016,NJ,34015,Probable,Female,Unknown,1
2016,NJ,34017,Confirmed,Male,20+,11
2016,NJ,34017,Confirmed,Male,Suppressed,6
2016,NJ,34017,Confirmed,Female,20+,20
2016,NJ,34017,Confirmed,Female,Suppressed,3
2016,NJ,34017,Probable,Male,20+,5
2016,NJ,34017,Probable,Female,20+,5
2016,NJ,34019,Confirmed,Male,0-19,26
2016,NJ,34019,Confirmed,Male,20+,54
2016,NJ,34019,Confirmed,Male,Unknown,21
2016,NJ,34019,Confirmed,Female,0-19,11
2016,NJ,34019,Confirmed,Female,20+,50
2016,NJ,34019,Confirmed,Female,Unknown,14
2016,NJ,34019,Probable,Male,0-19,4
2016,NJ,34019,Probable,Male,20+,9
2016,NJ,34019,Probable,Male,Unknown,5
2016,NJ,34019,Probable,Female,0-19,6
2016,NJ,34019,Probable,Female,20+,9
2016,NJ,34019,Probable,Female,Unknown,1
2016,NJ,34021,Confirmed,Male,0-19,33
2016,NJ,34021,Confirmed,Male,20+,73
2016,NJ,34021,Confirmed,Male,Unknown,10
2016,NJ,34021,Confirmed,Female,0-19,19
2016,NJ,34021,Confirmed,Female,20+,77
2016,NJ,34021,Confirmed,Female,Unknown,7
2016,NJ,34021,Probable,Male,0-19,7
2016,NJ,34021,Probable,Male,20+,15
2016,NJ,34021,Probable,Female,0-19,8
2016,NJ,34021,Probable,Female,20+,12
2016,NJ,34021,Probable,Female,Unknown,1
2016,NJ,34023,Confirmed,Male,0-19,32
2016,NJ,34023,Confirmed,Male,20+,77
2016,NJ,34023,Confirmed,Male,Unknown,31
2016,NJ,34023,Confirmed,Female,0-19,22
2016,NJ,34023,Confirmed,Female,20+,73
2016,NJ,34023,Confirmed,Female,Unknown,19
2016,NJ,34023,Probable,Male,0-19,5
2016,NJ,34023,Probable,Male,20+,10
2016,NJ,34023,Probable,Male,Unknown,5
2016,NJ,34023,Probable,Female,0-19,8
2016,NJ,34023,Probable,Female,20+,20
2016,NJ,34023,Probable,Female,Unknown,1
2016,NJ,34025,Confirmed,Male,0-19,48
2016,NJ,34025,Confirmed,Male,20+,134
2016,NJ,34025,Confirmed,Male,Unknown,21
2016,NJ,34025,Confirmed,Female,0-19,32
2016,NJ,34025,Confirmed,Female,20+,103
2016,NJ,34025,Confirmed,Female,Unknown,7
2016,NJ,34025,Confirmed,Suppressed,0-19,1
2016,NJ,34025,Probable,Male,0-19,18
2016,NJ,34025,Probable,Male,20+,51
2016,NJ,34025,Probable,Male,Unknown,1
2016,NJ,34025,Probable,Female,0-19,24
2016,NJ,34025,Probable,Female,20+,48
2016,NJ,34025,Probable,Female,Unknown,3
2016,NJ,34025,Probable,Suppressed,0-19,1
2016,NJ,34027,Confirmed,Male,0-19,53
2016,NJ,34027,Confirmed,Male,20+,151
2016,NJ,34027,Confirmed,Male,Unknown,32
2016,NJ,34027,Confirmed,Female,0-19,31
2016,NJ,34027,Confirmed,Female,20+,121
2016,NJ,34027,Confirmed,Female,Unknown,26
2016,NJ,34027,Confirmed,Suppressed,20+,2
2016,NJ,34027,Probable,Male,0-19,15
2016,NJ,34027,Probable,Male,20+,42
2016,NJ,34027,Probable,Male,Unknown,13
2016,NJ,34027,Probable,Female,0-19,13
2016,NJ,34027,Probable,Female,20+,35
2016,NJ,34027,Probable,Female,Unknown,5
2016,NJ,34029,Confirmed,Male,0-19,36
2016,NJ,34029,Confirmed,Male,20+,94
2016,NJ,34029,Confirmed,Male,Unknown,5
2016,NJ,34029,Confirmed,Female,0-19,15
2016,NJ,34029,Confirmed,Female,20+,76
2016,NJ,34029,Confirmed,Female,Unknown,9
2016,NJ,34029,Probable,Male,0-19,8
2016,NJ,34029,Probable,Male,20+,13
2016,NJ,34029,Probable,Male,Unknown,3
2016,NJ,34029,Probable,Female,0-19,4
2016,NJ,34029,Probable,Female,20+,9
2016,NJ,34029,Probable,Female,Unknown,2
2016,NJ,34031,Confirmed,Male,0-19,19
2016,NJ,34031,Confirmed,Male,20+,56
2016,NJ,34031,Confirmed,Male,Unknown,15
2016,NJ,34031,Confirmed,Female,0-19,11
2016,NJ,34031,Confirmed,Female,20+,46
2016,NJ,34031,Confirmed,Female,Unknown,19
2016,NJ,34031,Confirmed,Suppressed,20+,1
2016,NJ,34031,Probable,Male,0-19,6
2016,NJ,34031,Probable,Male,20+,7
2016,NJ,34031,Probable,Male,Unknown,4
2016,NJ,34031,Probable,Female,0-19,4
2016,NJ,34031,Probable,Female,20+,13
2016,NJ,34031,Probable,Female,Unknown,2
2016,NJ,34031,Probable,Suppressed,20+,1
2016,NJ,34033,Confirmed,Male,0-19,4
2016,NJ,34033,Confirmed,Male,20+,7
2016,NJ,34033,Confirmed,Female,0-19,4
2016,NJ,34033,Confirmed,Female,20+,5
2016,NJ,34033,Probable,Male,0-19,1
2016,NJ,34033,Probable,Male,20+,2
2016,NJ,34033,Probable,Male,Suppressed,1
2016,NJ,34033,Probable,Female,0-19,1
2016,NJ,34033,Probable,Female,20+,6
2016,NJ,34033,Probable,Female,Suppressed,1
2016,NJ,34035,Confirmed,Male,0-19,27
2016,NJ,34035,Confirmed,Male,20+,62
2016,NJ,34035,Confirmed,Male,Unknown,17
2016,NJ,34035,Confirmed,Female,0-19,9
2016,NJ,34035,Confirmed,Female,20+,51
2016,NJ,34035,Confirmed,Female,Unknown,10
2016,NJ,34035,Probable,Male,0-19,3
2016,NJ,34035,Probable,Male,20+,13
2016,NJ,34035,Probable,Male,Unknown,5
2016,NJ,34035,Probable,Female,0-19,3
2016,NJ,34035,Probable,Female,20+,14
2016,NJ,34035,Probable,Female,Unknown,2
2016,NJ,34037,Confirmed,Male,0-19,10
2016,NJ,34037,Confirmed,Male,20+,63
2016,NJ,34037,Confirmed,Male,Unknown,63
2016,NJ,34037,Confirmed,Female,0-19,14
2016,NJ,34037,Confirmed,Female,20+,45
2016,NJ,34037,Confirmed,Female,Unknown,43
2016,NJ,34037,Probable,Male,0-19,1
2016,NJ,34037,Probable,Male,20+,6
2016,NJ,34037,Probable,Male,Unknown,2
2016,NJ,34037,Probable,Female,0-19,3
2016,NJ,34037,Probable,Female,20+,7
2016,NJ,34037,Probable,Female,Unknown,3
2016,NJ,34039,Confirmed,Male,0-19,12
2016,NJ,34039,Confirmed,Male,20+,18
2016,NJ,34039,Confirmed,Male,Unknown,9
2016,NJ,34039,Confirmed,Female,0-19,9
2016,NJ,34039,Confirmed,Female,20+,26
2016,NJ,34039,Confirmed,Female,Unknown,8
2016,NJ,34039,Probable,Male,0-19,2
2016,NJ,34039,Probable,Male,20+,3
2016,NJ,34039,Probable,Male,Unknown,1
2016,NJ,34039,Probable,Female,0-19,2
2016,NJ,34039,Probable,Female,20+,5
2016,NJ,34041,Confirmed,Male,0-19,12
2016,NJ,34041,Confirmed,Male,20+,41
2016,NJ,34041,Confirmed,Male,Unknown,15
2016,NJ,34041,Confirmed,Female,0-19,6
2016,NJ,34041,Confirmed,Female,20+,47
2016,NJ,34041,Confirmed,Female,Unknown,9
2016,NJ,34041,Probable,Male,0-19,12
2016,NJ,34041,Probable,Male,20+,37
2016,NJ,34041,Probable,Male,Unknown,4
2016,NJ,34041,Probable,Female,0-19,15
2016,NJ,34041,Probable,Female,20+,45
2016,NJ,Suppressed,Confirmed,Male,Unknown,1
2016,NV,32003,Confirmed,Male,20+,3
2016,NV,32003,Confirmed,Female,20+,1
2016,NV,32003,Probable,Male,20+,3
2016,NV,32003,Probable,Female,20+,4
2016,NV,32003,Probable,Female,Suppressed,1
2016,NV,Suppressed,Probable,Female,20+,1
2016,NV,Suppressed,Probable,Suppressed,20+,2
2016,NY,36001,Confirmed,Male,0-19,8
2016,NY,36001,Confirmed,Male,20+,21
2016,NY,36001,Confirmed,Female,20+,20
2016,NY,36001,Confirmed,Female,Suppressed,2
2016,NY,36001,Probable,Male,20+,1
2016,NY,36001,Probable,Female,20+,1
2016,NY,36005,Confirmed,Male,0-19,3
2016,NY,36005,Confirmed,Male,20+,15
2016,NY,36005,Confirmed,Female,20+,9
2016,NY,36005,Confirmed,Female,Suppressed,3
2016,NY,36005,Confirmed,Suppressed,0-19,1
2016,NY,36005,Probable,Male,0-19,2
2016,NY,36005,Probable,Male,20+,6
2016,NY,36005,Probable,Female,20+,12
2016,NY,36007,Confirmed,Male,0-19,10
2016,NY,36007,Confirmed,Male,20+,15
2016,NY,36007,Confirmed,Female,0-19,2
2016,NY,36007,Confirmed,Female,20+,12
2016,NY,36007,Probable,Male,0-19,2
2016,NY,36007,Probable,Male,20+,10
2016,NY,36007,Probable,Female,0-19,3
2016,NY,36007,Probable,Female,20+,9
2016,NY,36009,Confirmed,Male,20+,3
2016,NY,36009,Confirmed,Male,Suppressed,1
2016,NY,36009,Confirmed,Female,20+,6
2016,NY,36009,Probable,Male,20+,2
2016,NY,36011,Confirmed,Suppressed,Suppressed,6
2016,NY,36011,Probable,Suppressed,Suppressed,1
2016,NY,36015,Confirmed,Male,0-19,13
2016,NY,36015,Confirmed,Male,20+,29
2016,NY,36015,Confirmed,Female,0-19,7
2016,NY,36015,Confirmed,Female,20+,21
2016,NY,36015,Probable,Male,0-19,2
2016,NY,36015,Probable,Male,20+,11
2016,NY,36015,Probable,Female,0-19,2
2016,NY,36015,Probable,Female,20+,9
2016,NY,36017,Confirmed,Male,0-19,5
2016,NY,36017,Confirmed,Male,20+,11
2016,NY,36017,Confirmed,Female,0-19,3
2016,NY,36017,Confirmed,Female,20+,9
2016,NY,36017,Probable,Male,0-19,4
2016,NY,36017,Probable,Male,20+,7
2016,NY,36017,Probable,Female,0-19,3
2016,NY,36017,Probable,Female,20+,2
2016,NY,36019,Confirmed,Male,20+,9
2016,NY,36019,Confirmed,Female,20+,10
2016,NY,36019,Confirmed,Female,Suppressed,4
2016,NY,36019,Probable,Male,20+,6
2016,NY,36019,Probable,Female,20+,1
2016,NY,36021,Confirmed,Male,0-19,16
2016,NY,36021,Confirmed,Male,20+,33
2016,NY,36021,Confirmed,Female,0-19,10
2016,NY,36021,Confirmed,Female,20+,29
2016,NY,36021,Probable,Male,0-19,10
2016,NY,36021,Probable,Male,20+,61
2016,NY,36021,Probable,Female,0-19,7
2016,NY,36021,Probable,Female,20+,36
2016,NY,36023,Confirmed,Male,0-19,6
2016,NY,36023,Confirmed,Male,20+,6
2016,NY,36023,Confirmed,Female,20+,6
2016,NY,36023,Probable,Male,0-19,3
2016,NY,36023,Probable,Male,20+,2
2016,NY,36023,Probable,Female,20+,1
2016,NY,36023,Probable,Female,Suppressed,1
2016,NY,36025,Confirmed,Male,0-19,5
2016,NY,36025,Confirmed,Male,20+,15
2016,NY,36025,Confirmed,Female,20+,20
2016,NY,36025,Confirmed,Female,Suppressed,1
2016,NY,36025,Probable,Male,0-19,2
2016,NY,36025,Probable,Male,20+,10
2016,NY,36025,Probable,Female,Suppressed,2
2016,NY,36027,Confirmed,Male,0-19,9
2016,NY,36027,Confirmed,Male,20+,36
2016,NY,36027,Confirmed,Female,0-19,7
2016,NY,36027,Confirmed,Female,20+,27
2016,NY,36027,Probable,Male,0-19,11
2016,NY,36027,Probable,Male,20+,23
2016,NY,36027,Probable,Female,0-19,6
2016,NY,36027,Probable,Female,20+,13
2016,NY,36029,Confirmed,Male,0-19,9
2016,NY,36029,Confirmed,Male,20+,12
2016,NY,36029,Confirmed,Female,20+,9
2016,NY,36029,Probable,Male,0-19,2
2016,NY,36029,Probable,Male,20+,7
2016,NY,36029,Probable,Female,20+,13
2016,NY,36029,Probable,Female,Suppressed,1
2016,NY,36031,Confirmed,Male,0-19,11
2016,NY,36031,Confirmed,Male,20+,21
2016,NY,36031,Confirmed,Female,0-19,6
2016,NY,36031,Confirmed,Female,20+,18
2016,NY,36031,Probable,Male,0-19,2
2016,NY,36031,Probable,Male,20+,12
2016,NY,36031,Probable,Female,0-19,1
2016,NY,36031,Probable,Female,20+,4
2016,NY,36033,Confirmed,Male,20+,5
2016,NY,36033,Confirmed,Male,Suppressed,3
2016,NY,36033,Confirmed,Suppressed,20+,2
2016,NY,36033,Probable,Male,20+,2
2016,NY,36033,Probable,Male,Suppressed,1
2016,NY,36033,Probable,Suppressed,20+,2
2016,NY,36035,Confirmed,Male,Suppressed,3
2016,NY,36035,Probable,Male,Suppressed,2
2016,NY,36037,Confirmed,Suppressed,Suppressed,5
2016,NY,36037,Probable,Suppressed,Suppressed,1
2016,NY,36039,Confirmed,Male,0-19,7
2016,NY,36039,Confirmed,Male,20+,29
2016,NY,36039,Confirmed,Female,0-19,6
2016,NY,36039,Confirmed,Female,20+,27
2016,NY,36039,Probable,Male,0-19,6
2016,NY,36039,Probable,Male,20+,26
2016,NY,36039,Probable,Female,20+,20
2016,NY,36043,Confirmed,Male,20+,9
2016,NY,36043,Confirmed,Male,Suppressed,4
2016,NY,36043,Confirmed,Female,20+,9
2016,NY,36043,Confirmed,Female,Suppressed,3
2016,NY,36045,Confirmed,Male,20+,5
2016,NY,36045,Confirmed,Male,Suppressed,1
2016,NY,36045,Confirmed,Female,20+,5
2016,NY,36045,Probable,Male,20+,1
2016,NY,36045,Probable,Male,Suppressed,1
2016,NY,36045,Probable,Female,20+,2
2016,NY,36047,Confirmed,Male,0-19,35
2016,NY,36047,Confirmed,Male,20+,67
2016,NY,36047,Confirmed,Female,0-19,19
2016,NY,36047,Confirmed,Female,20+,40
2016,NY,36047,Confirmed,Suppressed,20+,1
2016,NY,36047,Probable,Male,0-19,41
2016,NY,36047,Probable,Male,20+,46
2016,NY,36047,Probable,Female,0-19,32
2016,NY,36047,Probable,Female,20+,41
2016,NY,36049,Confirmed,Male,20+,4
2016,NY,36049,Confirmed,Male,Suppressed,2
2016,NY,36049,Confirmed,Female,Suppressed,7
2016,NY,36049,Probable,Male,20+,1
2016,NY,36049,Probable,Male,Suppressed,2
2016,NY,36053,Confirmed,Male,0-19,9
2016,NY,36053,Confirmed,Male,20+,9
2016,NY,36053,Confirmed,Female,20+,3
2016,NY,36053,Probable,Male,0-19,1
2016,NY,36053,Probable,Male,20+,3
2016,NY,36053,Probable,Female,20+,4
2016,NY,36055,Confirmed,Male,20+,19
2016,NY,36055,Confirmed,Male,Suppressed,4
2016,NY,36055,Confirmed,Female,0-19,7
2016,NY,36055,Confirmed,Female,20+,14
2016,NY,36055,Probable,Male,20+,7
2016,NY,36055,Probable,Female,20+,2
2016,NY,36057,Confirmed,Male,20+,7
2016,NY,36057,Confirmed,Male,Suppressed,1
2016,NY,36057,Confirmed,Suppressed,20+,2
2016,NY,36057,Confirmed,Suppressed,Suppressed,1
2016,NY,36057,Probable,Male,20+,1
2016,NY,36057,Probable,Suppressed,20+,1
2016,NY,36057,Probable,Suppressed,Suppressed,1
2016,NY,36059,Confirmed,Male,0-19,5
2016,NY,36059,Confirmed,Male,20+,22
2016,NY,36059,Confirmed,Female,20+,11
2016,NY,36059,Confirmed,Female,Suppressed,4
2016,NY,36059,Probable,Male,0-19,1
2016,NY,36059,Probable,Male,20+,2
2016,NY,36059,Probable,Female,20+,3
2016,NY,36061,Confirmed,Male,0-19,11
2016,NY,36061,Confirmed,Male,20+,80
2016,NY,36061,Confirmed,Female,0-19,5
2016,NY,36061,Confirmed,Female,20+,63
2016,NY,36061,Probable,Male,0-19,16
2016,NY,36061,Probable,Male,20+,85
2016,NY,36061,Probable,Female,0-19,14
2016,NY,36061,Probable,Female,20+,48
2016,NY,36065,Confirmed,Male,Suppressed,5
2016,NY,36065,Confirmed,Female,20+,3
2016,NY,36065,Confirmed,Female,Suppressed,1
2016,NY,36065,Probable,Male,Suppressed,2
2016,NY,36065,Probable,Female,20+,2
2016,NY,36067,Confirmed,Male,20+,7
2016,NY,36067,Confirmed,Male,Suppressed,3
2016,NY,36067,Confirmed,Female,20+,5
2016,NY,36067,Confirmed,Female,Suppressed,1
2016,NY,36067,Probable,Male,20+,2
